"","response_id","rating_chooses_appropriate_action","rating_commits_to_action","rating_gathers_information","rating_identifies_issues_opportunities","rating_interprets_information","rating_involves_others","rating_decision_making_final_score"
"395","qKkzINvBHAJ",2.76176989614302,3.09261148858261,2.7021169682293,2.6656983282339,2.46310629832322,2.80316905926813,3.2147149425351
"396","PmpsNIWfeia",2.79901761448414,3.12505867631581,2.72837013270389,2.65842286267306,2.48071538677885,2.80369125942976,3.28734760998285
"397","BXbCjNCayju",2.78373590556134,3.12300908864467,2.72118496174453,2.64601244705071,2.46876121501895,2.79729144954652,3.25086374498354
"398","ibgHfvVhmDT",2.83772385120518,3.16385835081398,2.75726928433125,2.64391577721789,2.49687987144841,2.80144283722619,3.35980808655569
"399","CaSqvFFwhVa",2.8488805053238,3.15410544845084,2.75893340942065,2.66835327381932,2.51033124351533,2.81229334815389,3.39312047155003
"400","haWeQzLWyvd",2.88442582978888,3.20543724825988,2.79047130245898,2.63356896386623,2.5185822818218,2.80160552861742,3.45034470521494
"401","RSfPwvxcTEY",2.70139487490462,3.03024558904603,2.65645184857474,2.69084905881294,2.43866735392873,2.8076895786922,3.1027842980742
"402","KSdnICMJIeM",2.74189328290821,3.08025577705789,2.68968631201842,2.6628018359517,2.45162693345309,2.80016674932931,3.17301232871446
"403","eoZHeNoTXdz",2.71904788073737,3.06088956796985,2.67375456124629,2.66653303752398,2.44060202207148,2.79955271789718,3.12814657986058
"404","DoRmnFUbMOv",2.67871860046252,3.01914270007739,2.64322326586163,2.68345312204899,2.42431414476845,2.80262051033938,3.05343126235088
"405","MNFKfjTjmOa",2.89166998265253,3.2062280600004,2.79381981090687,2.63969911782103,2.52432496223238,2.80473858408078,3.46774684039661
"406","wSBGtJetAmG",2.72080009508024,3.06647334504144,2.6762813563623,2.66064455861897,2.4397265191542,2.79734891141562,3.12915519658874
"407","qmbeCcljxvf",2.78959567217799,3.11592186660386,2.72143347058833,2.66153335257644,2.47665130763261,2.80406948413912,3.26952641492941
"408","vULqzcaMdWe",2.76710011168887,3.09213528088127,2.70424391411212,2.67165520913685,2.46777607195772,2.80605546090226,3.22814736080132
"409","onFLZxHLtLd",2.67603662167335,3.01332686856544,2.64022513373517,2.68873327782973,2.42450741873359,2.80449390210238,3.05026662484414
"410","CwfiGcqiRkX",2.7509856189054,3.10451931183259,2.70129810881847,2.63868585591144,2.44906224858706,2.79131841434414,3.18104221018819
"411","JhQzvsnUUwB",2.86974327114636,3.18616538912607,2.77805904306161,2.64529684883588,2.51436291757814,2.8049594673787,3.42556089535216
"412","FMqPQAWbmFx",2.80363971779568,3.13341935754162,2.73300785649507,2.65159532546882,2.48108036355068,2.80137561622718,3.29378813816619
"413","qBYUEfocJhl",2.75139558354424,3.08726012365239,2.695978393788,2.66268629585539,2.4566539123914,2.8009992737547,3.19229745081279
"414","adcalyAsqvZ",2.92767731492943,3.23838006108391,2.81944875386034,2.63159242086873,2.54101785368296,2.80481207709277,3.53749464665521
"415","VJgvSqaWvQF",2.78913919257181,3.12816368044655,2.72513587371881,2.64434507913448,2.47112764923341,2.79712132624854,3.2611343833987
"416","HOmMLdgxZpV",2.82754154852076,3.13872669613031,2.74491515724566,2.66813342760829,2.49889509683646,2.81023120147314,3.34960448537967
"417","QOPUoPwWeEC",2.76342441990446,3.09628494662981,2.70399379671264,2.66232390286969,2.46295109968483,2.80196631736982,3.21661638599911
"418","iuFCTLlKRrA",2.9168268936797,3.21959969328284,2.80883113715917,2.64646314331907,2.53980563140233,2.80978321661014,3.52187310039805
"419","MOcmDjZJYuF",2.68157400351149,3.03465433187846,2.64938247463415,2.66509198477088,2.42019461582275,2.79550746058288,3.05126899254309
"420","aAdXSuiIhvQ",2.70195427658324,3.03773897667839,2.6590767204423,2.6811628709445,2.4359896585528,2.80384958901335,3.09971680487461
"421","drWWCXLGVzp",2.89147508267184,3.21258568710414,2.79576063136408,2.63081458580599,2.52149168201567,2.80115091348625,3.46349257425159
"422","mWdhXdhsJIV",2.73149496822367,3.0642063472,2.68013143569663,2.67438956608861,2.44964699855089,2.80386066157325,3.15688524676428
"423","RGvHNeFUmUZ",2.83843710024448,3.16034826619223,2.75645664605522,2.64942386574913,2.49895202116958,2.80372186088968,3.3636510305875
"424","SXcvgVEqOEu",2.88314965920525,3.2056102351127,2.78998084048194,2.63206214404368,2.51743947052491,2.80088207237005,3.44709368765966
"425","qRwDxLNlMup",2.68253667358161,3.02800723090185,2.64767769806774,2.67513648356048,2.42379329255067,2.79963220204167,3.05758917809934
"426","qLqFbhZGFMg",2.67630722027514,3.02897822847427,2.64532387684017,2.66760811170035,2.41816165566747,2.7960312261118,3.04164464517449
"427","lExxQGHvHMY",2.83141543684378,3.16973472751336,2.75644347956753,2.62960342566543,2.48912203953315,2.79510887840722,3.34075726458944
"428","IsciWZNoAoj",2.79255934343985,3.11237083398896,2.72156980580303,2.66933758426237,2.48062780437069,2.80747921633416,3.27894551056595
"429","vamJpkwwjKL",2.7750777126081,3.10819044793371,2.71276581032906,2.65764995132084,2.46772364388936,2.80116631836969,3.23829907633324
"430","QSPhEVgJDFi",2.68672593269769,3.02901927895262,2.64979073759351,2.67792324389436,2.42688130419321,2.80113937064397,3.06732350382188
"431","avRRhPGFgVG",2.66085282708981,2.99980954530307,2.62943073058962,2.69209608237555,2.41745115214131,2.80444054088556,3.02083076318127
"432","DMOlSQWLLyY",2.92508319558172,3.25497741096275,2.82362407089067,2.60632247285753,2.53187254350079,2.79441912200699,3.52124386285226
"433","fhaLXFqLCdD",2.66951897529518,3.04743074053864,2.64829693413872,2.63562724329219,2.40472018772428,2.7825539964423,3.01394575426209
"434","DxMspAgzPqI",2.72858503052228,3.05680580987839,2.67653131831044,2.68160900555017,2.45031459780933,2.80649213629351,3.15409879953004
"435","ZhNcwHOqOZD",2.88135884971681,3.19952424335766,2.78727765199872,2.63859870296723,2.51849351005421,2.80334269558162,3.44628793527486
"436","roiiSjJJREb",2.97032562897302,3.27821769386382,2.85036352902049,2.61959062225363,2.56005218832906,2.80393486869577,3.61906426680046
"437","kJXsdTlZWhh",2.6648399428667,3.04156968507163,2.64443070316536,2.63898126240591,2.40325777092769,2.78346877767663,3.00588117740813
"438","UjgleEePlub",2.8002275103091,3.12460216123585,2.72874199405423,2.6602512768755,2.48192168734498,2.80453779612472,3.2906034085921
"439","lyHMjoayzoe",2.75572137291898,3.08491189166766,2.69707995396222,2.67020227893361,2.46126754153568,2.80441918648678,3.20436302742392
"440","wAldVyIMmJK",2.80505961746459,3.13599127917955,2.73443368157983,2.6494930834768,2.48119099728327,2.80066231204936,3.29576455315551
"441","OXKVqDWWpIu",2.69513210775095,3.05971892740942,2.66315833911153,2.64432642225321,2.42103841931413,2.78841833797756,3.06984058195796
"442","ZSpQZQVclTr",2.82031382681601,3.14823200514372,2.74485174358966,2.64794540986457,2.48884241027971,2.80145147296514,3.32613182872502
"443","ZGElMaIGdVP",2.83471020502629,3.15351699790006,2.75268853909816,2.65505191080168,2.49869547844905,2.80563837525064,3.35851125048574
"444","BdceHBlPRLk",2.69524412640919,3.04881625295349,2.65973503995788,2.65934127557596,2.42571085850392,2.79446139332239,3.07658800021049
"445","GJinAVRCuDU",2.76893015326643,3.09265360595111,2.70519124420325,2.67276839191906,2.46909303477773,2.8066719930829,3.23235447747702
"446","QggLqsSRODe",2.74306946224494,3.07063158105022,2.68712496122571,2.67712839335768,2.45665486456879,2.80603169296358,3.1816262424585
"447","HOhsPymgQEY",2.69300582945915,3.03362362572475,2.65394119612144,2.67788064611069,2.43021391435084,2.80170313518959,3.08008334733734
"448","hjyeVVVdBEL",2.92306006786517,3.24273139168036,2.81886034630966,2.62104818439951,2.53531862751694,2.80014850812965,3.52352113734273
"449","hkbocuujygT",2.80420569386308,3.12174911654254,2.72953423782215,2.66811128847098,2.48645581503374,2.80806378029577,3.30211105451167
"450","vYOluuoAoLh",2.87088083844401,3.19628548741543,2.78176735923113,2.63259562625593,2.51106698927102,2.79996157114034,3.42236071932001
"451","VZeqBpjEKBz",2.78550111067084,3.11481253305905,2.71932993871713,2.65897384223807,2.47368356155203,2.80266237979877,3.2600834524382
"452","FBCOYGrXZQt",2.69511141529435,3.04136192889106,2.65730500679896,2.66939881234117,2.42872996208225,2.79849005234212,3.08068496426618
"453","WTYUpNvjsjD",2.80686821052846,3.14096029630349,2.73678885068423,2.64450106883553,2.4806209364384,2.79882390346863,3.2972771361257
"454","xnttJFRRLiQ",2.92592442640144,3.23853310909252,2.81874815638534,2.62963831025983,2.53948365110129,2.80386481199446,3.53307938834817
"455","kztTCfXOzWt",2.65374424435884,2.99977517364028,2.62638101045636,2.68506686971426,2.41150449586221,2.80095880005768,3.00331411294457
"456","xxJkpGAANlj",2.75747279063448,3.08916163871793,2.69918168111057,2.66613655131239,2.46095158729615,2.80294765449118,3.20616146582071
"457","nrIBYYegmuX",2.86421635639165,3.18137756139189,2.77417205275427,2.64633980631494,2.51173879200091,2.80486727861622,3.41476757869653
"458","nEpUqfIVfNi",2.88456626348142,3.21037012154784,2.79210185935767,2.62696579640532,2.51662852008568,2.79896548641386,3.4477633498742
"459","VrsoiiHlgSz",2.77754710807324,3.10747662089943,2.71359415980234,2.66108385804167,2.47009418763601,2.80277441416554,3.24481481435025
"460","EIZjqGPYZgZ",2.76244177075165,3.12557343998831,2.71289858125933,2.62131000142845,2.44982757232508,2.78539678756266,3.19680856372686
"461","aQygVyOCOZs",2.78914394307367,3.11792239165211,2.72187729101916,2.65834907586689,2.47543239151913,2.80274831576065,3.2672246161387
"462","GesLzUtXyNE",2.79278095251661,3.11264174358024,2.72175079123194,2.66918786548235,2.48069987391929,2.8074395605182,3.27933143268822
"463","QgZDdvPdohY",2.80726092883605,3.13095900855515,2.73377252780389,2.65856319785371,2.48515023262375,2.80451013582039,3.30418204727237
"464","VkBZDYuWOPo",2.66397942098194,3.00230910623348,2.63156309516746,2.69179167212495,2.41902336692136,2.80460743891852,3.02706058363426
"465","lzqxZHdgGHb",2.93394254101795,3.25321673713893,2.82685070189103,2.61754819852701,2.54004116521765,2.79974888762399,3.54414510186102
"466","JzxffgKsDgO",2.74774215139508,3.08339261724654,2.69318529099376,2.664336172874,2.45521436270194,2.80132422806878,3.18557982405375
"467","KpLRcGGNwxV",2.75675610412392,3.10729594067667,2.70464889671103,2.64063455539333,2.45273521574002,2.79263512607521,3.1936301283243
"468","VjVLRLIxTDh",2.84254546937467,3.17026641341676,2.76137062355667,2.63995596613896,2.49823214542092,2.80029784877896,3.36789976078968
"469","lKPTybKeQKT",2.84828168071949,3.18359612287219,2.76806664153065,2.62744507808057,2.49744467785831,2.79580179207217,3.37413955346388
"470","CDqnbvdslId",2.82526068884295,3.15108303969652,2.74787413827522,2.64897253005868,2.49179346021545,2.80232172725484,3.33664368588254
"471","elXqPMawQHT",2.66144376116538,3.0061124896078,2.63169006951889,2.68406855256384,2.41529981756104,2.80126988640993,3.01854762513519
"472","BEsgYXULnzR",2.83081971836034,3.14794168720883,2.74925037085965,2.65880028605317,2.49777432104891,2.80678454069325,3.3522224375662
"473","AUDfBohOGmZ",2.81757309918434,3.15567730195925,2.74605056507981,2.63503986516912,2.48341749942632,2.7960127482793,3.31495137757392
"474","tbHnazOlawv",2.77060330078942,3.10016540695716,2.70829808257419,2.66416570573962,2.4673415679238,2.80337035415079,3.23202369415578
"475","jAnfqSOvXUm",2.75946616304253,3.09750581051157,2.70269041876824,2.65671482688647,2.4591191051314,2.79934656119805,3.2061266481614
"476","qooYLhIPxkT",2.76530367210399,3.09866601760779,2.7055552229324,2.66093980280504,2.46352708207345,2.80158403881357,3.21983931074639
"477","hOGoFHpmKKq",2.71405041181423,3.0586308176163,2.67089910410094,2.66464592168367,2.43735980871557,2.79833225201486,3.11715833572988
"478","ZjPXctGfNqX",2.76224528831511,3.08957776639742,2.70135431479748,2.67031848279203,2.46477894174412,2.80506932593204,3.21768835230117
"479","plmGvUnBXrz",2.77543400514319,3.12668328297701,2.71880585248712,2.63272595143627,2.46025648384804,2.79118526690356,3.22820200472114
"480","xEpMOEATWHG",2.73522832126147,3.08963194971277,2.68982235269729,2.6433505365576,2.44210039417927,2.79173507512694,3.15100466147101
"481","gpNZbdUgJUL",2.86086903830192,3.19507128932103,2.77710093952525,2.62428917954357,2.50318122307474,2.79569811842541,3.39838202183365
"482","hhIpTlbZgdg",2.83022612455998,3.16537020263758,2.75454549837283,2.63438559268237,2.48995756233442,2.79692025644337,3.34041367840295
"483","uHoltRdlUQe",2.79757741714396,3.12492861101198,2.7277130670633,2.65716701869757,2.47956229116262,2.80305346850313,3.28387180490506
"484","OtUVtuTXiHF",2.79020822158951,3.127863992592,2.72549744785535,2.64581889427483,2.47214996369327,2.79781236158191,3.26394957840352
"485","UnooTSNDKaF",2.88808763064762,3.21697637955202,2.79571046858618,2.62144073611872,2.51680720333109,2.79707133846251,3.45252963752488
"486","aaKZsbWEGzE",2.79621707550808,3.13534179935075,2.73044689091302,2.64157862971342,2.47404859398059,2.79666450929536,3.27433526748189
"487","cFyrudSpYQf",2.83124706696681,3.16039844702168,2.75339902719842,2.64219799510234,2.49290155513995,2.80015357244097,3.34588325537215
